age,county_name,N_patients,pct_pcv,suppressed,fips
"Total: Total includes all data, including data from rows not currently displayed.","CANDLER,GA",5,NA,1,13043
"Total: Total includes all data, including data from rows not currently displayed.","CRAWFORD,GA",16,NA,0,13079
"Total: Total includes all data, including data from rows not currently displayed.","EARLY,GA",29,48.3,0,13099
"Total: Total includes all data, including data from rows not currently displayed.","SEVIER,TN",16,NA,0,47155
"Total: Total includes all data, including data from rows not currently displayed.","WARREN,TN",24,50,0,47177
"Total: Total includes all data, including data from rows not currently displayed.","WILKINSON,GA",26,53.8,0,13319
"Total: Total includes all data, including data from rows not currently displayed.","ANDERSON,TN",12,NA,0,47001
"Total: Total includes all data, including data from rows not currently displayed.","BRANTLEY,GA",17,NA,0,13025
"Total: Total includes all data, including data from rows not currently displayed.","CHEATHAM,TN",5,NA,1,47021
"Total: Total includes all data, including data from rows not currently displayed.","CLAIBORNE,TN",11,NA,0,47025
"Total: Total includes all data, including data from rows not currently displayed.","DODGE,MN",15,NA,0,27039
"Total: Total includes all data, including data from rows not currently displayed.","DOLORES,CO",5,NA,1,08033
"Total: Total includes all data, including data from rows not currently displayed.","IRWIN,GA",17,NA,0,13155
"Total: Total includes all data, including data from rows not currently displayed.","JEFFDAVIS,GA",5,NA,1,13161
"Total: Total includes all data, including data from rows not currently displayed.","KIOWA,CO",17,NA,0,08061
"Total: Total includes all data, including data from rows not currently displayed.","LINCOLN,NM",5,NA,1,35027
"Total: Total includes all data, including data from rows not currently displayed.","MAURY,TN",18,NA,0,47119
"Total: Total includes all data, including data from rows not currently displayed.","PIERCE,GA",13,NA,0,13229
"Total: Total includes all data, including data from rows not currently displayed.","ROBERTSON,TN",5,NA,1,47147
"Total: Total includes all data, including data from rows not currently displayed.","SAGUACHE,CO",18,NA,0,08109
"Total: Total includes all data, including data from rows not currently displayed.","CALHOUN,GA",13,NA,0,13037
"Total: Total includes all data, including data from rows not currently displayed.","COLFAX,NM",5,NA,1,35007
"Total: Total includes all data, including data from rows not currently displayed.","GRAINGER,TN",22,54.5,0,47057
"Total: Total includes all data, including data from rows not currently displayed.","MACON,GA",24,45.8,0,13193
"Total: Total includes all data, including data from rows not currently displayed.","MARION,GA",22,NA,0,13197
"Total: Total includes all data, including data from rows not currently displayed.","MCKINLEY,NM",14,NA,0,35031
"Total: Total includes all data, including data from rows not currently displayed.","PERRY,TN",5,NA,1,47135
"Total: Total includes all data, including data from rows not currently displayed.","QUAY,NM",5,NA,1,35037
"Total: Total includes all data, including data from rows not currently displayed.","SCHLEY,GA",13,NA,0,13249
"Total: Total includes all data, including data from rows not currently displayed.","SIBLEY,MN",12,NA,0,27143
"Total: Total includes all data, including data from rows not currently displayed.","TALIAFERRO,GA",5,NA,1,13265
"Total: Total includes all data, including data from rows not currently displayed.","TEHAMA,CA",13,NA,0,06103
"Total: Total includes all data, including data from rows not currently displayed.","TWIGGS,GA",12,NA,0,13289
"Total: Total includes all data, including data from rows not currently displayed.","VANBUREN,TN",21,NA,0,47175
"Total: Total includes all data, including data from rows not currently displayed.","WHITE,TN",17,NA,0,47185
"Total: Total includes all data, including data from rows not currently displayed.","AMADOR,CA",18,61.1,0,06005
"Total: Total includes all data, including data from rows not currently displayed.","BACON,GA",11,NA,0,13005
"Total: Total includes all data, including data from rows not currently displayed.","BAKER,GA",5,NA,1,13007
"Total: Total includes all data, including data from rows not currently displayed.","BLOUNT,TN",20,70,0,47009
"Total: Total includes all data, including data from rows not currently displayed.","COSTILLA,CO",21,52.4,0,08023
"Total: Total includes all data, including data from rows not currently displayed.","EVANS,GA",5,NA,1,13109
"Total: Total includes all data, including data from rows not currently displayed.","GRANT,NM",5,NA,1,35017
"Total: Total includes all data, including data from rows not currently displayed.","MILLER,GA",11,NA,0,13201
"Total: Total includes all data, including data from rows not currently displayed.","PUTNAM,NY",12,NA,0,36079
"Total: Total includes all data, including data from rows not currently displayed.","RANDOLPH,GA",5,NA,1,13243
"Total: Total includes all data, including data from rows not currently displayed.","ROANE,TN",12,NA,0,47145
"Total: Total includes all data, including data from rows not currently displayed.","SEDGWICK,CO",13,NA,0,08115
"Total: Total includes all data, including data from rows not currently displayed.","TELFAIR,GA",14,NA,0,13271
"Total: Total includes all data, including data from rows not currently displayed.","WASECA,MN",5,NA,1,27161
"Total: Total includes all data, including data from rows not currently displayed.","WILSON,TN",21,NA,0,47189
"Total: Total includes all data, including data from rows not currently displayed.","ALPINE,CA",5,NA,1,06003
"Total: Total includes all data, including data from rows not currently displayed.","CHATTAHOOCHEE,GA",5,NA,1,13053
"Total: Total includes all data, including data from rows not currently displayed.","CIBOLA,NM",15,NA,0,35006
"Total: Total includes all data, including data from rows not currently displayed.","CLAY,GA",5,NA,1,13061
"Total: Total includes all data, including data from rows not currently displayed.","INYO,CA",17,64.7,0,06027
"Total: Total includes all data, including data from rows not currently displayed.","LONG,GA",5,NA,1,13183
"Total: Total includes all data, including data from rows not currently displayed.","LUNA,NM",5,NA,1,35029
"Total: Total includes all data, including data from rows not currently displayed.","MONTGOMERY,GA",5,NA,1,13209
"Total: Total includes all data, including data from rows not currently displayed.","OURAY,CO",5,NA,1,08091
"Total: Total includes all data, including data from rows not currently displayed.","RIOARRIBA,NM",5,NA,1,35039
"Total: Total includes all data, including data from rows not currently displayed.","SIERRA,CA",5,NA,1,06091
"Total: Total includes all data, including data from rows not currently displayed.","STEWART,GA",5,NA,1,13259
"Total: Total includes all data, including data from rows not currently displayed.","WAYNE,TN",5,NA,1,47181
"Total: Total includes all data, including data from rows not currently displayed.","GUADALUPE,NM",5,NA,1,35019
"Total: Total includes all data, including data from rows not currently displayed.","MCINTOSH,GA",5,NA,1,13191
"Total: Total includes all data, including data from rows not currently displayed.","PUTNAM,TN",27,40.7,0,47141
"Total: Total includes all data, including data from rows not currently displayed.","SANJUAN,CO",5,NA,1,08111
"Total: Total includes all data, including data from rows not currently displayed.","SANMIGUEL,NM",5,NA,1,35047
"Total: Total includes all data, including data from rows not currently displayed.","STEWART,TN",5,NA,1,47161
"Total: Total includes all data, including data from rows not currently displayed.","WHEELER,GA",5,NA,1,13309
"Total: Total includes all data, including data from rows not currently displayed.","BEDFORD,TN",5,NA,1,47003
"Total: Total includes all data, including data from rows not currently displayed.","DEBACA,NM",5,NA,1,35011
"Total: Total includes all data, including data from rows not currently displayed.","HARDING,NM",5,NA,1,35021
"Total: Total includes all data, including data from rows not currently displayed.","HIDALGO,NM",5,NA,1,35023
"Total: Total includes all data, including data from rows not currently displayed.","LINCOLN,TN",5,NA,1,47103
"Total: Total includes all data, including data from rows not currently displayed.","LOSALAMOS,NM",5,NA,1,35028
"Total: Total includes all data, including data from rows not currently displayed.","LOUDON,TN",15,NA,0,47105
"Total: Total includes all data, including data from rows not currently displayed.","MACON,TN",5,NA,1,47111
"Total: Total includes all data, including data from rows not currently displayed.","MINERAL,CO",5,NA,1,08079
"Total: Total includes all data, including data from rows not currently displayed.","MORGAN,TN",5,NA,1,47129
"Total: Total includes all data, including data from rows not currently displayed.","MOWER,MN",11,NA,0,27099
"Total: Total includes all data, including data from rows not currently displayed.","SCOTT,TN",5,NA,1,47151
"Total: Total includes all data, including data from rows not currently displayed.","SMITH,TN",5,NA,1,47159
"Total: Total includes all data, including data from rows not currently displayed.","SOCORRO,NM",5,NA,1,35053
"Total: Total includes all data, including data from rows not currently displayed.","TORRANCE,NM",5,NA,1,35057
